doc_id,sentence,label,participants_count,interventions_count,outcomes_count
12021946,Serious adverse events during treatment due to psychiatric conditions were associated with AR-R15896AR ( 3 vs. 0 ) .,outcomes,0,1,3
12021946,"Other side effects were more common in the group treated with AR-R15896AR : vomiting ( 29 % vs. 9 % ) , nausea ( 23 % vs. 12 % ) , fever ( 17 % vs. 12 % ) , agitation ( 7 % vs. 3 % ) , dizziness ( 7 % vs. 0 % ) , and hallucinations ( 6 % vs. 0 % ) .",outcomes,0,1,6
12021946,No significant difference between the two groups ( with respect to the proportions of patients with favourable outcome ) was detected in either the analysis of the BI or the NIHSS .,none,0,0,0
12021946,Pharmacokinetic data showed that plasma concentrations of AR-R15896AR were in the expected neuroprotective range .,outcomes,0,1,4
12021946,CONCLUSION In most of the patients with acute stroke receiving AR-R15896AR the intended high plasma levels were reached within a short time period .,outcomes,0,1,3
12021946,"However , active treatment produced more side effects than placebo , thus indicating safety concerns and tolerability issues for use in high doses in an acute stroke population .",outcomes,0,1,2
12031821,Improved fibrinolysis after 1-year treatment with HMG CoA reductase inhibitors in patients with coronary heart disease .,participants,5,4,0
12031821,"The study was aimed to investigate the effect of two different statins on the levels of haemostatic variables reflecting procoagulant and fibrinolytic activity in patients with coronary heart disease ( CHD ) , with the hypothesis that statins might beneficially modify these levels .",participants,8,2,0
12031821,Fifty-eight patients were randomized to treatment with atorvastatin ( n=28 ) or simvastatin ( n=30 ) for 1 year .,participants,2,2,0
12031821,The starting dose in both groups was 20 mg/day .,none,0,0,0
12031821,"Fasting blood samples were collected before and after 12-month treatment for determinations of fibrinogen , prothrombin fragment 1+2 ( F1+2 ) , plasma D-dimer , soluble tissue factor , tissue plasminogen activator ( tPA ) antigen , tPA activity , plasminogen activator inhibitor type-1 activity ( PAI-1 activity ) and serum D-dimer as a global test of fibrinolytic activity .",outcomes,0,0,43
12031821,"In the total population , improved fibrinolytic activity was observed after 1 year with increased levels of serum D-dimer ( P=.001 ) and tPA activity ( P=.024 ) and a reduction in tPA antigen ( P=.048 ) .",outcomes,0,0,11
12031821,No statistically significant changes were observed in any of the measured coagulation variables .,none,0,0,0
12031821,"Separately examined , an improved fibrinolytic profile was seen in the atorvastatin group with a significant increase in serum D-dimer ( P=.005 ) , a borderline increase in tPA activity ( P=.083 ) and a borderline reduction in tPA antigen ( P=.069 ) .",outcomes,0,1,12
12031821,"Within the simvastatin group , a reduction in prothrombin F1+2 was observed ( P=.038 ) .",outcomes,0,1,4
12031821,"The differences in changes between the groups were statistically significant only for global fibrinolysis ( serum D-dimer , P=.046 ) .",outcomes,0,0,2
12031821,"In conclusion , an improved fibrinolytic profile was observed after statin treatment , most pronounced with atorvastatin .",interventions,0,2,2
12031821,"The results indicate that the drugs promote a profibrinolytic profile , and may in part explain the benefit of statin treatment rendered in the prevention of CHD .",interventions,0,1,0
12031927,Thiabendazole for the prophylaxis of strongyloidiasis in immunosuppressed patients with hematological diseases : a randomized double-blind placebo-controlled study .,participants,4,2,0
12033348,Lack of benefit of an active pectoral pulse generator on atrial defibrillation thresholds .,interventions,0,4,0
12033348,"INTRODUCTION Atrial defibrillation can be achieved with standard implantable cardioverter defibrillator leads , which has led to the development of combined atrial and ventricular devices .",none,0,0,0
12033348,"For ventricular defibrillation , use of an active pectoral electrode ( active can ) in the shocking pathway markedly reduces defibrillation thresholds ( DFTs ) .",interventions,0,7,0
12033348,"However , the effect of an active pectoral can on atrial defibrillation is unknown .",interventions,0,3,0
12033348,"METHODS AND RESULTS This study was a prospective , randomized , paired comparison of two shock configurations on atrial DFTs in 33 patients .",interventions,0,5,0
12033348,The lead system evaluated was a dual-coil transvenous defibrillation lead with a left pectoral pulse generator emulator .,interventions,0,8,0
12033348,Shocks were delivered either between the right ventricular coil and proximal atrial coil ( lead ) or between the right ventricular coil and an active can in common with the atrial coil ( active can ) .,none,0,0,0
12033348,Delivered energy at DFT was 4.2 +/- 4.1 J in the lead configuration and 5.0 +/- 3.7 J in the active can configuration ( P = NS ) .,outcomes,0,2,4
12033348,"Peak current was 32 % higher with an active can ( P < 0.01 ) , whereas shock impedance was 18 % lower ( P < 0.001 ) .",outcomes,0,2,4
12033348,"Moreover , a low threshold ( < or = 3 J ) was observed in 61 % of subjects in the lead configuration but in only 36 % in the active can configuration ( P < 0.05 ) .",interventions,0,2,2
12033348,There were no clinical predictors of the atrial DFT .,outcomes,0,0,3
12033348,CONCLUSION These results indicate that low atrial DFTs can be achieved using a transvenous ventricular defibrillation lead .,none,0,0,0
12033348,"Because no benefit was observed with the use of an active pectoral electrode for atrial defibrillation , programmable shock vectors may be useful for dual-chamber implantable cardioverter defibrillators .",interventions,0,3,0
12036809,Do colonic short-chain fatty acids contribute to the long-term adaptation of blood lipids in subjects with type 2 diabetes consuming a high-fiber diet ?,outcomes,3,2,5
12036809,BACKGROUND We recently obtained evidence of long-term adaptation of blood lipids to changes in intakes of carbohydrate and fiber in subjects with type 2 diabetes .,outcomes,3,3,5
12036809,OBJECTIVE We determined the effect of increased carbohydrate and fiber intakes on serum short-chain fatty acids ( SCFAs ) and the relation between changes in serum acetate and changes in blood lipids .,outcomes,0,5,18
12036809,"DESIGN Subjects with type 2 diabetes ( n = 62 ) were randomly assigned to receive approximately 10 % of energy from low-fiber breakfast cereal ( LF diet ) , high-fiber breakfast cereal ( HF diet ) , or monounsaturated fatty acids ( MUFA diet ) for 6 mo .",interventions,4,23,0
12036809,"RESULTS Carbohydrate intakes were higher in the LF and HF groups than in the MUFA group ( 54 % compared with 43 % ) , and more fiber was consumed by the HF group ( approximately 50 g/d ) than by the LF or MUFA group ( approximately 23 g/d ) .",outcomes,0,0,2
12036809,Fasting serum SCFAs did not change significantly over the first 3 mo .,outcomes,0,0,3
12036809,"Between 3 and 6 mo , serum acetate tended ( NS ) to decrease in the LF group ( from 69 +/- 4 to 59 +/- 5 micromol/L ) and increase in the HF group ( from 100 +/- 18 to 107 +/- 17 micromol/L ) , with no significant change in the MUFA group .",outcomes,0,0,2
12036809,Serum butyrate did not change significantly in the LF or MUFA group but increased in the HF group ( from 2.5 +/- 0.5 to 3.1 +/- 0.6 micromol/L ; P < 0.001 ) .,outcomes,0,0,2
12036809,Changes in serum acetate from 0 to 3 mo were not related to changes in lipids .,outcomes,0,0,7
12036809,"However , changes in serum acetate from 3 to 6 mo were positively related to changes in the ratio of total to HDL cholesterol ( P = 0.041 ) and in fasting ( P = 0.013 ) and postprandial ( P = 0.016 ) triacylglycerols .",outcomes,0,0,15
12036809,"CONCLUSIONS In subjects with type 2 diabetes , changes in serum SCFAs in response to changes in carbohydrate and fiber intakes took many months to occur , and the changes in serum acetate were significantly related to the long-term adaptive changes in blood lipids .",outcomes,3,0,14
12037693,The impact of angiotensin II receptor blockade and the DASH diet on markers of endogenous fibrinolysis .,interventions,0,6,1
12037693,Hypertension is associated with impaired fibrinolysis .,none,0,0,0
12037693,Both angiotensin receptor blockers ( ARB ) and the DASH ( Dietary Approaches to Stop Hypertension ) diet effectively lower blood pressure in hypertensive patients .,interventions,3,15,2
12037693,"Some evidence suggests that treatment with ARBs could increase fibrinolysis , however , data is conflicting .",none,0,0,0
12037693,The impact of the DASH diet on fibrinolytic parameters is not known .,outcomes,0,0,2
12037693,"Fifty-five hypertensive participants ( 35 African-American , 20 white ) were randomly assigned to receive 8 weeks of either a control diet or the DASH diet .",interventions,0,4,0
12037693,The diets did not differ in sodium content ( approximately 3 g/day ) .,none,0,0,0
12037693,"Within each diet , individuals were randomly assigned to receive losartan or placebo for 4 weeks in double-blind , cross-over fashion .",interventions,0,2,0
12037693,"Tissue plasminogen activator ( t-PA ) antigen , t-PA activity , plasminogen activator inhibitor-1 ( PAI-1 ) activity and plasma renin activity ( PRA ) were measured at the end of a 2-week run-in period on the control diet and after each treatment period .",outcomes,0,1,22
12037693,The DASH diet did not affect markers of fibrinolysis .,none,0,0,0
12037693,"Losartan significantly lowered t-PA antigen levels ( -1.8 ng/mL , P = 0.045 ) , but had no effect on t-PA or PAI-1 activities .",outcomes,0,0,5
12037693,"This effect was more pronounced in whites ( -4.1 ng/mL ( P = 0.003 ) ) compared with African-Americans ( -0.3 ng/mL ( P = 0.7 ) , P-interaction = 0.03 ) .",none,0,0,0
12037693,Results were not materially affected by adjustment for basline values or changes in blood pressure .,outcomes,0,0,2
12037693,"This study demonstrates that losartan reduces t-PA antigen levels in white , but not African-American hypertensive individuals .",participants,8,0,3
12037693,"In contrast , the DASH diet had no significant effect on markers of fibrinolysis in whites or African-Americans .",outcomes,0,0,3
12042231,Effectiveness of a brief cognitive-behavioural therapy intervention in the treatment of schizophrenia .,interventions,0,3,0
12042231,BACKGROUND Little evidence exists to indicate whether community psychiatric nurses can achieve the results reported by expert cognitive-behavioural therapists in patients with schizophrenia .,participants,3,2,0
12042231,AIMS To assess the effectiveness and safety of a brief cognitive-behavioural therapy ( CBT ) intervention in a representative community sample of patients with schizophrenia in secondary care settings .,interventions,1,6,0
12042231,METHOD A pragmatic randomised trial was performed involving 422 patients and carers to compare a brief CBT intervention against treatment as usual .,interventions,1,2,0
12042231,"RESULTS Patients who received CBT ( n=257 ) improved in overall symptomatology ( P=0.015 ; number needed to treat [ NNT ] =13 ) , insight ( P < 0.001 ; NNT=10 ) and depression ( P=0.003 ; NNT=9 ) compared with the control group ( n=165 ) .",outcomes,0,4,8
12042231,"Insight was clinically significantly improved ( risk ratio=1.15 , 95 % CI 1.01-1.31 ) .",outcomes,0,0,1
12042231,There was no increase in suicidal ideation .,outcomes,0,0,2
12042231,CONCLUSIONS Community psychiatric nurses can safely and effectively deliver a brief CBT intervention to patients with schizophrenia and their carers .,interventions,0,2,2
12044624,A single infusion of intravenous ketamine improves pain relief in patients with critical limb ischaemia : results of a double blind randomised controlled trial .,participants,6,1,0
12044624,"We report the first double blind randomised controlled trial of regular opioids and an infusion of low dose ( 0.6 mg/kg ) intravenous ketamine compared with opioids and placebo in patients with allodynia , hyperalgesia and hyperpathia secondary to critical limb ischaemia .",participants,8,4,0
12044624,"Thirty-five patients completed the study , 18 received regular opioids plus ketamine , while 17 received regular opioids plus placebo .",interventions,1,8,0
12044624,"Using the Brief Pain Inventory , the % pain relief that the patients in the ketamine group attributed to their medication improved significantly from 50 % immediately pre-infusion to 65 % 24 h post-infusion and 69 % 5 days post infusion .",outcomes,0,0,8
12044624,"Over the same period , the pain relief achieved by the placebo group rose from 58 % pre-infusion to 56 % 24 h post infusion and then 50 % relief 5 days later .",outcomes,0,0,3
12044624,This was statistically significant ( P < 0.05 ) using both the t-test and the Wilcoxon Rank Sum test .,outcomes,0,0,10
12044624,The ketamine group also showed a statistically significant difference 24 h post infusion of the effect of pain on their general activity ( P=0.03 ) and on their enjoyment of life ( P=0.004 ) .,outcomes,0,0,1
12044624,This study shows that combining a single infusion of low dose ketamine with regular opioid analgesia can result in a significant improvement in pain relief for this patient group .,outcomes,0,0,2
12045163,"Prospective study of C-reactive protein , homocysteine , and plasma lipid levels as predictors of sudden cardiac death .",outcomes,0,0,9
12045163,BACKGROUND Sudden cardiac death ( SCD ) is an important cause of mortality even among apparently healthy populations .,outcomes,0,0,6
12045163,"However , our ability to identify those at risk for SCD in the general population is poor , and more specific markers are needed .",none,0,0,0
12045163,"METHODS AND RESULTS To compare and contrast the relative importance of C-reactive protein ( CRP ) , homocysteine , and lipids as long-term predictors of SCD , we performed a prospective , nested , case-control analysis involving 97 cases of SCD among apparently healthy men enrolled in the Physician 's Health Study .",outcomes,5,7,10
12045163,"Of these plasma markers measured , only baseline CRP levels were significantly associated with the risk of SCD over the ensuing 17 years of follow-up ( P for trend=0.001 ) .",outcomes,0,0,2
12045163,"The increase in risk associated with CRP levels was primarily seen among men in the highest quartile , who were at a 2.78-fold increased risk of SCD ( 95 % CI 1.35 to 5.72 ) compared with men in the lowest quartile .",outcomes,0,1,3
12045163,"These results were not significantly altered in analyses that ( in addition to the matching variables of age and smoking status ) controlled for lipid parameters , homocysteine , and multiple cardiac risk factors ( relative risk for highest versus lowest quartile 2.65 , 95 % CI 0.79 to 8.83 ; P for trend=0.03 ) .",outcomes,0,0,10
12045163,"In contrast to the positive relationship observed for CRP , neither homocysteine nor lipid levels were significantly associated with risk of SCD .",interventions,0,1,1
12045163,CONCLUSIONS These prospective data suggest that CRP levels may be useful in identifying apparently healthy men who are at an increased long-term risk of SCD .,participants,7,0,5
12049860,Postoperative fondaparinux versus postoperative enoxaparin for prevention of venous thromboembolism after elective hip-replacement surgery : a randomised double-blind trial .,participants,6,4,2
12049860,"BACKGROUND Elective hip-replacement surgery carries significant risk of venous thromboembolism , despite use of thromboprophylaxis .",outcomes,0,1,2
12049860,"We aimed to see whether the pentasaccharide fondaparinux , the first drug of a new class of synthetic antithrombotic agents , could reduce this risk to a greater extent than other available treatments .",interventions,0,5,0
12049860,"METHODS In a double-blind study , we randomly assigned 2275 consecutive patients aged 18 years or older who were undergoing elective hip-replacement surgery to receive postoperative subcutaneous injections of either 2.5 mg fondaparinux once daily or 30 mg enoxaparin twice daily .",participants,9,2,0
12049860,The primary efficacy outcome was venous thromboembolism to day 11 .,outcomes,0,0,2
12049860,The main safety outcomes were bleeding and death .,outcomes,0,0,2
12049860,Patients were followed up for 6 weeks .,none,0,0,0
12049860,FINDINGS We assessed venous thromboembolism to day 11 in 1584 ( 70 % ) of 2275 patients .,outcomes,0,0,2
12049860,"By day 11 , venous thromboembolisms were recorded in 48 ( 6 % ) of 787 patients on fondaparinux and in 66 ( 8 % ) of 797 patients on enoxaparin .",interventions,0,2,2
12049860,"The relative reduction in risk was 26.3 % ( 95 % CI -10.8 to 52.8 , p=0.099 ) .",outcomes,0,0,1
12049860,The two groups did not differ in the number of patients who died or in the number who had clinically relevant bleeding .,outcomes,0,0,7
12049860,"INTERPRETATION In patients undergoing elective hip-replacement surgery , 2.5 mg fondaparinux once daily was not significantly more effective than 30 mg enoxaparin twice daily in reducing risk of venous thromboembolism .",outcomes,0,2,3
12049860,"However , the lower risk recorded with fondaparinux than enoxaparin was clinically important , with no increase in clinically relevant bleeding .",outcomes,0,2,4
12050494,Clinically relevant improvement of recurrence-free survival with 5-aminolevulinic acid induced fluorescence diagnosis in patients with superficial bladder tumors .,participants,3,2,2
12050494,PURPOSES Fluorescence diagnosis induced by 5-aminolevulinic acid enables more thorough transurethral resection of superficial bladder carcinoma compared with conventional white light .,participants,3,2,0
12050494,"We performed a prospective , single institution , randomized trial to investigate whether the residual tumor rate and long-term tumor recurrence can be decreased by fluorescence diagnosis .",none,0,0,0
12050494,MATERIALS AND METHODS A total of 301 patients underwent transurethral resection of bladder tumors with white light or fluorescence diagnosis .,participants,6,6,0
12050494,Transurethral resection was repeated 5 to 6 weeks later to evaluate the residual tumor rate .,interventions,0,2,0
12050494,To determine recurrence-free survival patient followup was performed every 3 months by white light cystoscopy and urine cytology .,interventions,0,5,2
12050494,Recurrence-free survival was analyzed via Kaplan-Meier methods and multivariable Cox regression analysis .,outcomes,0,0,2
12050494,RESULTS A total of 191 patients with superficial bladder carcinoma were available for efficacy analysis .,participants,4,0,0
12050494,The residual tumor rate was 25.2 % in the white light arm versus 4.5 % in the fluorescence diagnosis arm ( p < 0.0001 ) .,outcomes,0,0,3
12050494,Median followup in the white light arm in 103 cases was 21.2 months ( range 4 to 40 ) compared with 20.5 ( range 3 to 40 ) in the 88 in the fluorescence diagnosis arm .,none,0,0,0
12050494,"Recurrence-free survival in the fluorescence diagnosis group was 89.6 % after 12 and 24 months compared with 73.8 % and 65.9 % , respectively , in the white light group ( p = 0.004 ) .",outcomes,0,0,2
12050494,This superiority proved to be independent of risk group .,none,0,0,0
12050494,The adjusted hazard ratio of fluorescence diagnosis versus white light transurethral resection was 0.33 ( 95 % confidence interval 0.16 to 0.67 ) .,none,0,0,0
12050494,CONCLUSIONS Fluorescence diagnosis is significantly superior to conventional white light transurethral resection with respect to the residual tumor rate and recurrence-free survival .,outcomes,0,0,5
12050494,The differences in recurrence-free survival imply that fluorescence diagnosis is a clinically relevant procedure for decreasing the number of tumor recurrences .,outcomes,0,0,7
12055323,Impact of interviewer 's body mass index on underreporting energy intake in overweight and obese women .,participants,4,0,0
12055323,"OBJECTIVE To determine if overweight and obese women provide more accurate reports of their energy intake by 1 ) in-person recall with an obese interviewer , 2 ) in-person recall with a lean interviewer , or 3 ) telephone recall with an unknown interviewer .",interventions,3,18,0
12055323,RESEARCH METHODS AND PROCEDURES Eighty-eight overweight and obese women participated in this study .,participants,4,0,0
12055323,Subjects completed one telephone-administered multiple-pass 24-hour recall ( MP24R ) with an unknown interviewer and were then randomly assigned to an in-person MP24R with either a lean or obese interviewer to gather reported energy intake ( rEI ) .,interventions,0,20,6
12055323,"Basal metabolic rate ( BMR ) was measured using a Deltrac monitor , and physical activity ( EEPA ) was estimated using a Caltrac accelerometer .",outcomes,0,0,11
12055323,"Therefore , estimated energy expenditure was determined by : estTEE = ( BMR + EEPA ) x 1.10 .",none,0,0,0
12055323,"RESULTS No significant differences were found between the two in-person interview modes for subject age , weight , body mass index , percentage of body fat , total energy expenditure , rEI , and misreporting of energy intake .",none,0,0,0
12055323,In-person recall data were combined for comparison with the telephone recalls .,none,0,0,0
12055323,No significant difference was found between the in-person and telephone recalls for rEI and misreporting .,outcomes,0,0,2
12055323,Mean reported energy intake was significantly lower than estimated total energy expenditure for the telephone recalls and combined ( lean and obese modes ) in-person recalls .,outcomes,0,0,7
12055323,"CONCLUSIONS This study found that interviewer body mass index had no impact on self-reported energy intake during an in-person MP24R , and that telephone recall data were comparable with in-person recalls .",none,0,0,0
12055323,Underreporting was a widespread problem ( approximately 26 % ) for all modes in this sample .,none,0,0,0
12056851,Clinical evaluation of the WOMAC 3.0 OA Index in numeric rating scale format using a computerized touch screen version .,interventions,0,4,0
12056851,"BACKGROUND The Western Ontario and McMaster Universities ( WOMAC ) Osteoarthritis Index is a previously described self-administered questionnaire covering three domains : pain , stiffness and function .",outcomes,0,0,6
12056851,It has been validated in patients with osteoarthritis ( OA ) of the hip or knee in a paper-based format .,participants,2,0,0
12056851,AIM To validate the WOMAC 3.0 using a numerical rating scale in a computerized touch screen format allowing immediate evaluation of the questionnaire .,none,0,0,0
12056851,"In the computed version cartoons , written and audio instruments were included in order facilitate application .",none,0,0,0
12056851,"METHODS Fifty patients , demographically balanced , with radiographically proven primary hip or knee OA completed the classical paper and the new computerized WOMAC version .",participants,8,6,0
12056851,Subjects were randomized either to paper format or computerized format first to balance possible order effects .,none,0,0,0
12056851,"RESULTS The intra-class correlation coefficients for pain , stiffness and function values were 0.915 , 0.745 and 0.940 , respectively .",outcomes,0,0,6
12056851,"The Spearman correlation coefficients for pain , stiffness and function were 0.88 , 0.77 and 0.87 , respectively .",outcomes,0,0,5
12056851,CONCLUSION These data indicate that the computerized WOMAC OA index 3.0 is comparable to the paper WOMAC in all three dimensions .,none,0,0,0
12056851,The computerized version would allow physicians to get an immediate result and if present a direct comparison with a previous exam .,interventions,0,2,0
12057986,Impact of different platelet glycoprotein IIb/IIIa receptor inhibitors among diabetic patients undergoing percutaneous coronary intervention : : Do Tirofiban and ReoPro Give Similar Efficacy Outcomes Trial ( TARGET ) 1-year follow-up .,participants,4,0,0
12057986,"BACKGROUND The platelet glycoprotein IIb/IIIa receptor inhibitor abciximab , a monoclonal antibody , has been shown to improve early and late outcomes among diabetic patients undergoing percutaneous coronary intervention ( PCI ) .",none,0,0,0
12057986,It is unknown whether small-molecule agents confer similar benefits .,none,0,0,0
12057986,"METHODS AND RESULTS In 18 countries , 4809 patients undergoing PCI with stent implantation were randomized to tirofiban or abciximab .",participants,3,2,0
12057986,"At the time of enrollment , patients were stratified according to diabetes status .",none,0,0,0
12057986,"As compared with non-diabetic patients , patients with diabetes ( n=1117 ) showed similar 30-day ischemic outcomes , an increased incidence of any target vessel revascularization ( TVR ) at 6 months ( 10.3 % versus 7.8 % ; P= 0.008 ) , and a trend toward higher 1-year mortality ( 2.5 % versus 1.6 % ; P=0.056 ) .",outcomes,0,0,11
12057986,"Among diabetic patients randomized to tirofiban ( n=560 ) , the incidence of death , myocardial infarction ( MI ) , or urgent TVR at 30 days was 6.2 % , and among those randomized to abciximab ( n=557 ) it was 5.4 % ( hazard ratio [ HR ] 1.16 ; P=0.540 ) .",outcomes,0,0,9
12057986,"At 6 months , the composite of death , MI , or any TVR occurred in 15.7 % and in 16.9 % of tirofiban and abciximab patients , respectively ( HR 0.93 ; P=0.610 ) .",outcomes,0,0,2
12057986,"Any TVR occurred in 9.5 % and 11.1 % , respectively ( HR 0.84 ; P= 0.366 ) .",outcomes,0,0,1
12057986,The 1-year mortality was 2.1 % in the tirofiban group and 2.9 % in the abciximab group ( HR 0.74 ; P= 0.436 ) .,outcomes,0,0,2
12057986,"CONCLUSIONS Among diabetic patients undergoing PCI , tirofiban and abciximab were associated with comparable event rates , including similar rates of 6-month TVR and 1-year mortality .",participants,4,0,0
12057986,These findings suggest that the non-glycoprotein IIb/IIIa properties of abciximab do not translate into a discernible long-term clinical benefit among diabetic patients .,none,0,0,0
12058842,Brief report : imitation effects on children with autism .,participants,2,1,0
12058842,"Twenty children with autism ( mean age , 5 years ) were recruited for the study from a school for children with autism .",participants,11,0,0
12058842,The children were randomly assigned to an imitation ( n = 10 ) or contingently responsive ( n = 10 ) interaction group based on a stratification table for gender and developmental and chronological age .,interventions,0,3,0
12058842,"The sessions consisted of four phases , with each phase lasting 3 minutes .",none,0,0,0
12058842,"In the first phase , the child walked into a room that was furnished with a sofa , a table , chairs , and two sets of identical toys .",none,0,0,0
12058842,An adult was in the room sitting very still like a statue ( first still-face condition ) .,none,0,0,0
12058842,"In the second phase , the adult either imitated the child or was contingently responsive to the child .",interventions,0,2,0
12058842,"In the third phase , the adult sat still again ( second still-face condition ) , and in the fourth phase , the adult engaged in a spontaneous interaction .",none,0,0,0
12058842,"During the third phase ( the second still-face condition ) , the children in the imitation group spent less time in gross motor activity and more time touching the adult , as if attempting to initiate an interaction .",outcomes,0,1,8
12058842,"The contingency condition appeared to be a more effective way to facilitate a distal social behavior ( attention ) , whereas the imitative condition was a more effective way to facilitate a proximal social behavior ( touching ) .",outcomes,0,2,17
12059064,Can sedation reduce the cardiac stress during gastrointestinal endoscopy ?,none,0,0,0
12059064,A study with non-invasive automated cardiac flow measurement by color Doppler echocardiography .,none,0,0,0
12059064,BACKGROUND Upper gastrointestinal endoscopy ( UGIE ) may cause some cardiac stress .,participants,3,0,0
12059064,"The effect of sedation on hemodynamics during UGIE has not been fully studied , and therefore the aim of this study was to clarify whether or not sedation can reduce cardiac stress dufing UGIE .",none,0,0,0
12059064,"METHODS Eight normal male volunteers undergoing UGIE with sedation ( 0.1 mg/kg of midazolam ) and without it ( two endoscopies per volunteer in random order ) were monitored throughout the procedure by means of electrocardiogram , blood pressure and peripheral oxygen saturation ( SpO2 ) .",interventions,2,20,6
12059064,"Cardiac output was measured at six points before , during and after endoscopy from automated cardiac flow measurement by color Doppler echocardiography .",interventions,0,5,2
12059064,"Serum norepinephrine , epinephrine , dopamine and ACTH concentrations were measured before and after the examination .",outcomes,0,0,6
12059064,"RESULTS No significant differences in heart rate , systolic blood pressure , rate-pressure product , cardiac output and left ventricular work index were observed between the sedated and non-sedated groups .",outcomes,0,0,13
12059064,"SpO2 hardly changed during endoscopy in the non-sedated group , but decreased slightly in the sedated group ( P = 0.075 ) .",outcomes,0,0,1
12059064,"Although all serum catecholamine concentration changes were within normal limits in both groups , after endoscopy only epinephrine concentration was significantly lower in the sedated group than in the non-sedated group ( P = 0.0027 ) .",none,0,0,0
12059064,CONCLUSIONS Conscious sedation with midazolam does not reduce the cardiac stress during UGIE .,interventions,0,1,0
12065558,Superior survival with capecitabine plus docetaxel combination therapy in anthracycline-pretreated patients with advanced breast cancer : phase III trial results .,participants,6,4,1
12065558,"PURPOSE Docetaxel and capecitabine , a tumor-activated oral fluoropyrimidine , show high single-agent efficacy in metastatic breast cancer ( MBC ) and synergy in preclinical studies .",interventions,0,2,0
12065558,This international phase III trial compared efficacy and tolerability of capecitabine/docetaxel therapy with single-agent docetaxel in anthracycline-pretreated patients with MBC .,participants,4,4,3
12065558,"PATIENTS AND METHODS Patients were randomized to 21-day cycles of oral capecitabine 1,250 mg/m ( 2 ) twice daily on days 1 to 14 plus docetaxel 75 mg/m ( 2 ) on day 1 ( n = 255 ) or to docetaxel 100 mg/m ( 2 ) on day 1 ( n = 256 ) .",interventions,0,3,0
12065558,"RESULTS Capecitabine/docetaxel resulted in significantly superior efficacy in time to disease progression ( TTP ) ( hazard ratio , 0.652 ; 95 % confidence interval [ CI ] , 0.545 to 0.780 ; P =.0001 ; median , 6.1 v 4.2 months ) , overall survival ( hazard ratio , 0.775 ; 95 % CI , 0.634 to 0.947 ; P =.0126 ; median , 14.5 v 11.5 months ) , and objective tumor response rate ( 42 % v 30 % , P =.006 ) compared with docetaxel .",outcomes,0,2,14
12065558,"Gastrointestinal side effects and hand-foot syndrome were more common with combination therapy , whereas myalgia , arthralgia , and neutropenic fever/sepsis were more common with single-agent docetaxel .",outcomes,0,4,11
12065558,"More grade 3 adverse events occurred with combination therapy ( 71 % v 49 % , respectively ) , whereas grade 4 events were slightly more common with docetaxel ( 31 % v 25 % with combination ) .",outcomes,0,1,7
12065558,"CONCLUSION The significantly superior TTP and survival achieved with the addition of capecitabine to docetaxel 75 mg/m ( 2 ) , with the manageable toxicity profile , indicate that this combination provides clear benefits over single-agent docetaxel 100 mg/m ( 2 ) .",interventions,0,7,5
12065558,Docetaxel/capecitabine therapy is an important treatment option for women with anthracycline-pretreated MBC .,participants,3,2,0
12067044,The effects of physical and emotional status on adherence to a low-fat dietary pattern in the Women 's Health Initiative .,interventions,0,7,0
12067044,OBJECTIVE To examine whether the effects of physical and emotional status on adherance to a low-fat ( 20 % energy ) dietary pattern are mediated by participation in an intervention program ( attending sessions and self-monitoring ) .,interventions,8,16,0
12067044,"DESIGN The Baron and Kenny mediator model , a series of 4 regression analyses , was used to evaluate whether : a ) physical and emotional status predicted program participation , b ) program participation predicted dietary adherence , c ) physical and emotional status factors predicted dietary adherence , and , ultimately d ) the effects of physical and emotional status on dietary adherence were mediated by program participation .",interventions,0,2,0
12067044,"SUBJECTS/SETTING Data from 13,277 postmenopausal women randomly assigned to the low-fat intervention arm of the Women 's Health Initiative Dietary Modification Trial .",participants,4,2,0
12067044,INTERVENTION The nutrition goals for women randomly assigned to the low-fat intervention were to reduce total fat intake to 20 % or less of energy from fat and to consume 5 or more fruit/vegetable servings daily and 6 or more grain servings daily .,interventions,0,31,0
12067044,MAIN OUTCOME MEASURES Year 1 program participation ( degree of attending group sessions and submitting fat scores ) and adherence to the low-fat dietary pattern ( percent energy from fat ) as predicted by baseline physical and emotional status ( eight SF-36 Health Survey subscales ) .,outcomes,0,3,26
12067044,RESULTS Participating in the dietary intervention program reduced ( mediated ) the negative effect of poorer mental health on dietary adherence by 15 % .,outcomes,0,3,7
12067044,Additional findings included that a 10 % increase in physical functioning increased session attendance by 0.4 % ( P < .001 ) and a 10 % increase in mental health predicted a decrease in percent energy from fat of 0.3 % ( P < .001 ) .,outcomes,0,0,6
12067044,Program participation had a marked effect on dietary adherence : a 10 % increase in session attendance predicted a 1.2 % decrease in percent energy from fat ( P < .001 ) .,outcomes,0,0,7
12067044,APPLICATIONS/CONCLUSIONS Understanding and using instruments to assess the physical and emotional status of a target population will help dietetic professionals promote healthful dietary change and maintenance .,none,0,0,0
12073766,"Heparan sulfate in the treatment of intermittent claudication : results of a randomized , double-blind , placebo-controlled multicenter trial .",participants,2,2,0
12073766,Peripheral arterial disease ( PAD ) is by far the most common cause of intermittent claudication .,none,0,0,0
12073766,This disease can greatly reduce the affected individual 's walking capacity and can seriously affect daily life activities .,none,0,0,0
